     YEAR       MONTH         DAY        HOUR      MINUTE   N_Cluster         LON         LAT       IND_X       IND_Y     REFLECT   yyyyy_xx1   yyyyy_xx2 yyyyyyy_xx3     yyy_xx4     yyy_xx5       RIVER         CXE    PRECIPIT         VIL
2014.0000      8.0000      1.0000      0.0000      0.0000      3.0000    -60.8514     -2.5889     77.0000     92.0000     26.7656      0.0000      0.0000      0.0000      0.0000      0.0000     11.0000      2.0000      3.3028      0.7219
2014.0000      8.0000      1.0000      0.0000      0.0000      3.0000    -61.3114     -2.6089     54.0000     93.0000     27.7812      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      2.6013      0.7616
2014.0000      8.0000      1.0000      0.0000      0.0000      3.0000    -61.2914     -2.6089     55.0000     93.0000     32.6562      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      5.4978      1.5886
2014.0000      8.0000      1.0000      0.0000      0.0000      3.0000    -61.2714     -2.6089     56.0000     93.0000     22.2500      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.1129      0.3435
2014.0000      8.0000      1.0000      0.0000      0.0000      3.0000    -61.2514     -2.6089     57.0000     93.0000     22.1094      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.0891      0.3213
2014.0000      8.0000      1.0000      0.0000      0.0000      3.0000    -61.2314     -2.6089     58.0000     93.0000     25.3125      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.7808      0.4229
2014.0000      8.0000      1.0000      0.0000      0.0000      3.0000    -61.2114     -2.6089     59.0000     93.0000     40.8438      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      2.0000     29.9621      3.0107
2014.0000      8.0000      1.0000      0.0000      0.0000      3.0000    -61.1914     -2.6089     60.0000     93.0000     41.8438      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      2.0000     35.0429      3.5351
2014.0000      8.0000      1.0000      0.0000      0.0000      3.0000    -61.1714     -2.6089     61.0000     93.0000     38.4531      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000     13.3860      2.6142
2014.0000      8.0000      1.0000      0.0000      0.0000      3.0000    -61.1514     -2.6089     62.0000     93.0000     41.6250      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      2.0000     33.8625      3.7497
2014.0000      8.0000      1.0000      0.0000      0.0000      3.0000    -61.1314     -2.6089     63.0000     93.0000     39.4531      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000     15.6069      2.6354
2014.0000      8.0000      1.0000      0.0000      0.0000      3.0000    -61.1114     -2.6089     64.0000     93.0000     41.3125      0.0000      0.0000      0.0000      0.0000      0.0000     11.0000      2.0000     32.2448      3.4621
2014.0000      8.0000      1.0000      0.0000      0.0000      3.0000    -61.0914     -2.6089     65.0000     93.0000     44.6406      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      2.0000     54.3079      5.2131
2014.0000      8.0000      1.0000      0.0000      0.0000      3.0000    -61.0714     -2.6089     66.0000     93.0000     39.6406      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      2.0000     24.8157      2.7159
2014.0000      8.0000      1.0000      0.0000      0.0000      3.0000    -61.0514     -2.6089     67.0000     93.0000     35.6094      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      8.6510      1.6687
2014.0000      8.0000      1.0000      0.0000      0.0000      3.0000    -61.0314     -2.6089     68.0000     93.0000     32.4844      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      5.3547      1.0953
2014.0000      8.0000      1.0000      0.0000      0.0000      3.0000    -61.0114     -2.6089     69.0000     93.0000     28.8281      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      3.0548      0.7640
2014.0000      8.0000      1.0000      0.0000      0.0000      3.0000    -60.9914     -2.6089     70.0000     93.0000     30.4844      0.0000      0.0000      0.0000      0.0000      0.0000     11.0000      1.0000      3.9391      0.9721
2014.0000      8.0000      1.0000      0.0000      0.0000      3.0000    -60.9714     -2.6089     71.0000     93.0000     28.4375      0.0000      0.0000      0.0000      0.0000      0.0000     11.0000      1.0000      2.8770      0.8058
2014.0000      8.0000      1.0000      0.0000      0.0000      3.0000    -60.9514     -2.6089     72.0000     93.0000     25.8438      0.0000      0.0000      0.0000      0.0000      0.0000     11.0000      1.0000      1.9321      0.6033
2014.0000      8.0000      1.0000      0.0000      0.0000      3.0000    -60.9314     -2.6089     73.0000     93.0000     27.3594      0.0000      0.0000      0.0000      0.0000      0.0000     11.0000      1.0000      2.4382      0.7780
2014.0000      8.0000      1.0000      0.0000      0.0000      3.0000    -60.9114     -2.6089     74.0000     93.0000     30.8750      0.0000      0.0000      0.0000      0.0000      0.0000     11.0000      2.0000      6.2867      1.1489
2014.0000      8.0000      1.0000      0.0000      0.0000      3.0000    -60.8914     -2.6089     75.0000     93.0000     29.5781      0.0000      0.0000      0.0000      0.0000      0.0000     11.0000      2.0000      5.1310      0.9268
2014.0000      8.0000      1.0000      0.0000      0.0000      3.0000    -60.8714     -2.6089     76.0000     93.0000     26.1406      0.0000      0.0000      0.0000      0.0000      0.0000     11.0000      2.0000      2.9947      0.6696
2014.0000      8.0000      1.0000      0.0000      0.0000      3.0000    -60.8514     -2.6089     77.0000     93.0000     20.4844      0.0000      0.0000      0.0000      0.0000      0.0000     11.0000      1.0000      0.8487      0.3324
2014.0000      8.0000      1.0000      0.0000      0.0000      3.0000    -61.3314     -2.6289     53.0000     94.0000     22.3281      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.1263      0.4789
2014.0000      8.0000      1.0000      0.0000      0.0000      3.0000    -61.3114     -2.6289     54.0000     94.0000     30.4531      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      3.9203      1.1715
2014.0000      8.0000      1.0000      0.0000      0.0000      3.0000    -61.2914     -2.6289     55.0000     94.0000     32.0312      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      4.9949      1.5191
2014.0000      8.0000      1.0000      0.0000      0.0000      3.0000    -61.2714     -2.6289     56.0000     94.0000     22.7969      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.2103      0.4969
2014.0000      8.0000      1.0000      0.0000      0.0000      3.0000    -61.2514     -2.6289     57.0000     94.0000     20.5312      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      0.8548      0.5780
2014.0000      8.0000      1.0000      0.0000      0.0000      3.0000    -61.2314     -2.6289     58.0000     94.0000     28.1719      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      2.7621      0.5333
2014.0000      8.0000      1.0000      0.0000      0.0000      3.0000    -61.2114     -2.6289     59.0000     94.0000     44.8438      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      2.0000     56.0636      5.2171
2014.0000      8.0000      1.0000      0.0000      0.0000      3.0000    -61.1914     -2.6289     60.0000     94.0000     48.6562      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      2.0000    101.8673      9.4252
2014.0000      8.0000      1.0000      0.0000      0.0000      3.0000    -61.1714     -2.6289     61.0000     94.0000     49.5000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      2.0000    116.2607     10.6132
2014.0000      8.0000      1.0000      0.0000      0.0000      3.0000    -61.1514     -2.6289     62.0000     94.0000     46.2031      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      2.0000     69.3674      6.1415
2014.0000      8.0000      1.0000      0.0000      0.0000      3.0000    -61.1314     -2.6289     63.0000     94.0000     44.7656      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      2.0000     55.3817      5.1351
2014.0000      8.0000      1.0000      0.0000      0.0000      3.0000    -61.1114     -2.6289     64.0000     94.0000     47.3125      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      2.0000     82.5322      7.4943
2014.0000      8.0000      1.0000      0.0000      0.0000      3.0000    -61.0914     -2.6289     65.0000     94.0000     43.6719      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      2.0000     46.6618      4.6993
2014.0000      8.0000      1.0000      0.0000      0.0000      3.0000    -61.0714     -2.6289     66.0000     94.0000     36.8594      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000     10.4810      2.1811
2014.0000      8.0000      1.0000      0.0000      0.0000      3.0000    -61.0514     -2.6289     67.0000     94.0000     30.4531      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      3.9203      1.0828
2014.0000      8.0000      1.0000      0.0000      0.0000      3.0000    -61.0314     -2.6289     68.0000     94.0000     28.9531      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      3.1140      0.7785
2014.0000      8.0000      1.0000      0.0000      0.0000      3.0000    -61.0114     -2.6289     69.0000     94.0000     29.0156      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      3.1440      0.8295
2014.0000      8.0000      1.0000      0.0000      0.0000      3.0000    -60.9914     -2.6289     70.0000     94.0000     28.0625      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      2.7161      0.7250
2014.0000      8.0000      1.0000      0.0000      0.0000      3.0000    -60.9714     -2.6289     71.0000     94.0000     26.4844      0.0000      0.0000      0.0000      0.0000      0.0000     11.0000      1.0000      2.1317      0.6350
2014.0000      8.0000      1.0000      0.0000      0.0000      3.0000    -60.9514     -2.6289     72.0000     94.0000     23.2812      0.0000      0.0000      0.0000      0.0000      0.0000     11.0000      1.0000      1.3037      0.4539
2014.0000      8.0000      1.0000      0.0000      0.0000      3.0000    -60.9314     -2.6289     73.0000     94.0000     26.9688      0.0000      0.0000      0.0000      0.0000      0.0000     11.0000      1.0000      2.2963      0.7068
2014.0000      8.0000      1.0000      0.0000      0.0000      3.0000    -60.9114     -2.6289     74.0000     94.0000     26.6406      0.0000      0.0000      0.0000      0.0000      0.0000     11.0000      1.0000      2.1835      0.7008
2014.0000      8.0000      1.0000      0.0000      0.0000      3.0000    -60.8914     -2.6289     75.0000     94.0000     23.7188      0.0000      0.0000      0.0000      0.0000      0.0000     11.0000      1.0000      1.3943      0.4256
2014.0000      8.0000      1.0000      0.0000      0.0000      3.0000    -60.8714     -2.6289     76.0000     94.0000     21.4375      0.0000      0.0000      0.0000      0.0000      0.0000     11.0000      1.0000      0.9824      0.3312
2014.0000      8.0000      1.0000      0.0000      0.0000      3.0000    -61.3314     -2.6489     53.0000     95.0000     22.2500      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.1129      0.3964
2014.0000      8.0000      1.0000      0.0000      0.0000      3.0000    -61.3114     -2.6489     54.0000     95.0000     34.4375      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      2.0000     10.9843      1.7193
2014.0000      8.0000      1.0000      0.0000      0.0000      3.0000    -61.2914     -2.6489     55.0000     95.0000     32.7344      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      5.5642      1.4188
2014.0000      8.0000      1.0000      0.0000      0.0000      3.0000    -61.2714     -2.6489     56.0000     95.0000     32.6406      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      5.4847      2.2336
2014.0000      8.0000      1.0000      0.0000      0.0000      3.0000    -61.2514     -2.6489     57.0000     95.0000     28.6094      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      2.9539      1.0873
2014.0000      8.0000      1.0000      0.0000      0.0000      3.0000    -61.2314     -2.6489     58.0000     95.0000     34.5781      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      7.3844      1.3753
2014.0000      8.0000      1.0000      0.0000      0.0000      3.0000    -61.2114     -2.6489     59.0000     95.0000     46.2969      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      2.0000     70.3936      6.8455
2014.0000      8.0000      1.0000      0.0000      0.0000      3.0000    -61.1914     -2.6489     60.0000     95.0000     51.4062      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      2.0000    156.7147     13.9817
2014.0000      8.0000      1.0000      0.0000      0.0000      3.0000    -61.1714     -2.6489     61.0000     95.0000     50.6094      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      2.0000    138.3249     12.3372
2014.0000      8.0000      1.0000      0.0000      0.0000      3.0000    -61.1514     -2.6489     62.0000     95.0000     48.8281      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      2.0000    104.6470      8.1380
2014.0000      8.0000      1.0000      0.0000      0.0000      3.0000    -61.1314     -2.6489     63.0000     95.0000     50.4688      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      2.0000    135.3113      9.8425
2014.0000      8.0000      1.0000      0.0000      0.0000      3.0000    -61.1114     -2.6489     64.0000     95.0000     49.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      2.0000    107.5026      8.5338
2014.0000      8.0000      1.0000      0.0000      0.0000      3.0000    -61.0914     -2.6489     65.0000     95.0000     42.0938      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      2.0000     36.4423      4.0786
2014.0000      8.0000      1.0000      0.0000      0.0000      3.0000    -61.0714     -2.6489     66.0000     95.0000     33.4531      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      6.2132      1.6809
2014.0000      8.0000      1.0000      0.0000      0.0000      3.0000    -61.0514     -2.6489     67.0000     95.0000     26.3125      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      2.0762      0.6141
2014.0000      8.0000      1.0000      0.0000      0.0000      3.0000    -61.0314     -2.6489     68.0000     95.0000     27.5781      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      2.5215      0.6398
2014.0000      8.0000      1.0000      0.0000      0.0000      3.0000    -61.0114     -2.6489     69.0000     95.0000     27.0938      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      2.3408      0.5695
2014.0000      8.0000      1.0000      0.0000      0.0000      3.0000    -60.9914     -2.6489     70.0000     95.0000     26.5000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      2.1369      0.5423
2014.0000      8.0000      1.0000      0.0000      0.0000      3.0000    -60.9714     -2.6489     71.0000     95.0000     25.1094      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.7261      0.4775
2014.0000      8.0000      1.0000      0.0000      0.0000      3.0000    -60.9514     -2.6489     72.0000     95.0000     23.4688      0.0000      0.0000      0.0000      0.0000      0.0000     11.0000      1.0000      1.3418      0.4066
2014.0000      8.0000      1.0000      0.0000      0.0000      3.0000    -61.3314     -2.6689     53.0000     96.0000     21.6406      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.0135      0.3925
2014.0000      8.0000      1.0000      0.0000      0.0000      3.0000    -61.3114     -2.6689     54.0000     96.0000     25.6719      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.8818      0.6090
2014.0000      8.0000      1.0000      0.0000      0.0000      3.0000    -61.2914     -2.6689     55.0000     96.0000     36.4062      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      2.0000     14.9521      2.5566
2014.0000      8.0000      1.0000      0.0000      0.0000      3.0000    -61.2714     -2.6689     56.0000     96.0000     35.7344      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      8.8186      2.7958
2014.0000      8.0000      1.0000      0.0000      0.0000      3.0000    -61.2514     -2.6689     57.0000     96.0000     27.0469      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      2.3240      0.9293
2014.0000      8.0000      1.0000      0.0000      0.0000      3.0000    -61.2314     -2.6689     58.0000     96.0000     31.4688      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      4.5817      0.9037
2014.0000      8.0000      1.0000      0.0000      0.0000      3.0000    -61.2114     -2.6689     59.0000     96.0000     46.4062      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      2.0000     71.6100      6.5037
2014.0000      8.0000      1.0000      0.0000      0.0000      3.0000    -61.1914     -2.6689     60.0000     96.0000     51.6250      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      2.0000    162.1775     14.9107
2014.0000      8.0000      1.0000      0.0000      0.0000      3.0000    -61.1714     -2.6689     61.0000     96.0000     49.5625      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      2.0000    117.4044     10.5185
2014.0000      8.0000      1.0000      0.0000      0.0000      3.0000    -61.1514     -2.6689     62.0000     96.0000     50.1250      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      2.0000    128.2182      9.6310
2014.0000      8.0000      1.0000      0.0000      0.0000      3.0000    -61.1314     -2.6689     63.0000     96.0000     50.8281      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      2.0000    143.1467     10.9383
2014.0000      8.0000      1.0000      0.0000      0.0000      3.0000    -61.1114     -2.6689     64.0000     96.0000     48.0312      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      2.0000     92.3672      7.4322
2014.0000      8.0000      1.0000      0.0000      0.0000      3.0000    -61.0914     -2.6689     65.0000     96.0000     39.2969      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000     15.2371      3.0899
2014.0000      8.0000      1.0000      0.0000      0.0000      3.0000    -61.0714     -2.6689     66.0000     96.0000     24.9844      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.6933      0.7795
2014.0000      8.0000      1.0000      0.0000      0.0000      3.0000    -61.0514     -2.6689     67.0000     96.0000     23.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.2487      0.4337
2014.0000      8.0000      1.0000      0.0000      0.0000      3.0000    -61.0314     -2.6689     68.0000     96.0000     21.5000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      0.9918      0.3535
2014.0000      8.0000      1.0000      0.0000      0.0000      3.0000    -61.0114     -2.6689     69.0000     96.0000     25.2188      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.7553      0.4403
2014.0000      8.0000      1.0000      0.0000      0.0000      3.0000    -60.9914     -2.6689     70.0000     96.0000     26.0781      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      2.0029      0.4429
2014.0000      8.0000      1.0000      0.0000      0.0000      3.0000    -60.9714     -2.6689     71.0000     96.0000     27.2344      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      2.3919      0.5400
2014.0000      8.0000      1.0000      0.0000      0.0000      3.0000    -60.9514     -2.6689     72.0000     96.0000     21.8125      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.0406      0.3015
2014.0000      8.0000      1.0000      0.0000      0.0000      3.0000    -61.3314     -2.6889     53.0000     97.0000     25.1875      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.7469      0.4465
2014.0000      8.0000      1.0000      0.0000      0.0000      3.0000    -61.3114     -2.6889     54.0000     97.0000     23.2812      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.3037      0.5009
2014.0000      8.0000      1.0000      0.0000      0.0000      3.0000    -61.2914     -2.6889     55.0000     97.0000     39.5781      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      2.0000     24.5740      4.4360
2014.0000      8.0000      1.0000      0.0000      0.0000      3.0000    -61.2714     -2.6889     56.0000     97.0000     40.4531      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      2.0000     28.1838      4.7395
2014.0000      8.0000      1.0000      0.0000      0.0000      3.0000    -61.2514     -2.6889     57.0000     97.0000     25.6406      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.8728      0.5765
2014.0000      8.0000      1.0000      0.0000      0.0000      3.0000    -61.2314     -2.6889     58.0000     97.0000     31.5625      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      4.6481      0.9364
2014.0000      8.0000      1.0000      0.0000      0.0000      3.0000    -61.2114     -2.6889     59.0000     97.0000     47.0781      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      2.0000     79.5572      7.4814
2014.0000      8.0000      1.0000      0.0000      0.0000      3.0000    -61.1914     -2.6889     60.0000     97.0000     46.9375      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      2.0000     77.8239      8.2039
2014.0000      8.0000      1.0000      0.0000      0.0000      3.0000    -61.1714     -2.6889     61.0000     97.0000     48.2969      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      2.0000     96.2914      9.2681
2014.0000      8.0000      1.0000      0.0000      0.0000      3.0000    -61.1514     -2.6889     62.0000     97.0000     51.4219      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      2.0000    157.0987     11.9127
2014.0000      8.0000      1.0000      0.0000      0.0000      3.0000    -61.1314     -2.6889     63.0000     97.0000     50.2031      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      2.0000    129.7969     10.2350
2014.0000      8.0000      1.0000      0.0000      0.0000      3.0000    -61.1114     -2.6889     64.0000     97.0000     44.8750      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      2.0000     56.3387      5.6027
2014.0000      8.0000      1.0000      0.0000      0.0000      3.0000    -61.0914     -2.6889     65.0000     97.0000     29.4844      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      3.3786      1.1930
2014.0000      8.0000      1.0000      0.0000      0.0000      3.0000    -61.0714     -2.6889     66.0000     97.0000     21.9844      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.0684      0.5571
2014.0000      8.0000      1.0000      0.0000      0.0000      3.0000    -61.0514     -2.6889     67.0000     97.0000     24.2031      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.5019      0.4582
2014.0000      8.0000      1.0000      0.0000      0.0000      3.0000    -61.0314     -2.6889     68.0000     97.0000     26.1406      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      2.0222      0.5423
2014.0000      8.0000      1.0000      0.0000      0.0000      3.0000    -61.0114     -2.6889     69.0000     97.0000     25.7188      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.8954      0.4193
2014.0000      8.0000      1.0000      0.0000      0.0000      3.0000    -60.9914     -2.6889     70.0000     97.0000     27.2031      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      2.3804      0.5092
2014.0000      8.0000      1.0000      0.0000      0.0000      3.0000    -60.9714     -2.6889     71.0000     97.0000     24.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.4558      0.3577
2014.0000      8.0000      1.0000      0.0000      0.0000      3.0000    -61.3314     -2.7089     53.0000     98.0000     25.2656      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.7680      0.4467
2014.0000      8.0000      1.0000      0.0000      0.0000      3.0000    -61.3114     -2.7089     54.0000     98.0000     26.9219      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      2.2798      0.7681
2014.0000      8.0000      1.0000      0.0000      0.0000      3.0000    -61.2914     -2.7089     55.0000     98.0000     37.8281      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      2.0000     18.6822      3.2854
2014.0000      8.0000      1.0000      0.0000      0.0000      3.0000    -61.2714     -2.7089     56.0000     98.0000     34.9531      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      7.8220      2.3157
2014.0000      8.0000      1.0000      0.0000      0.0000      3.0000    -61.2514     -2.7089     57.0000     98.0000     22.5781      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.1704      0.3318
2014.0000      8.0000      1.0000      0.0000      0.0000      3.0000    -61.2314     -2.7089     58.0000     98.0000     37.3281      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000     11.2629      1.7019
2014.0000      8.0000      1.0000      0.0000      0.0000      3.0000    -61.2114     -2.7089     59.0000     98.0000     43.0781      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      2.0000     42.5178      4.1332
2014.0000      8.0000      1.0000      0.0000      0.0000      3.0000    -61.1914     -2.7089     60.0000     98.0000     44.8906      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      2.0000     56.4768      5.8759
2014.0000      8.0000      1.0000      0.0000      0.0000      3.0000    -61.1714     -2.7089     61.0000     98.0000     49.5625      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      2.0000    117.4044     10.6557
2014.0000      8.0000      1.0000      0.0000      0.0000      3.0000    -61.1514     -2.7089     62.0000     98.0000     51.0156      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      2.0000    147.4132     11.4946
2014.0000      8.0000      1.0000      0.0000      0.0000      3.0000    -61.1314     -2.7089     63.0000     98.0000     45.7031      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      2.0000     64.1419      6.1038
2014.0000      8.0000      1.0000      0.0000      0.0000      3.0000    -61.1114     -2.7089     64.0000     98.0000     37.3281      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000     11.2629      2.2712
2014.0000      8.0000      1.0000      0.0000      0.0000      3.0000    -61.0914     -2.7089     65.0000     98.0000     24.5156      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.5757      0.7357
2014.0000      8.0000      1.0000      0.0000      0.0000      3.0000    -61.0514     -2.7089     67.0000     98.0000     32.6094      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      5.4584      1.1774
2014.0000      8.0000      1.0000      0.0000      0.0000      3.0000    -61.0314     -2.7089     68.0000     98.0000     24.8750      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.6651      0.4407
2014.0000      8.0000      1.0000      0.0000      0.0000      3.0000    -61.0114     -2.7089     69.0000     98.0000     23.5625      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.3613      0.3288
2014.0000      8.0000      1.0000      0.0000      0.0000      3.0000    -60.9914     -2.7089     70.0000     98.0000     20.1406      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      0.8050      0.2379
2014.0000      8.0000      1.0000      0.0000      0.0000      3.0000    -60.9714     -2.7089     71.0000     98.0000     20.9531      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      0.9120      0.2516
2014.0000      8.0000      1.0000      0.0000      0.0000      3.0000    -61.3114     -2.7289     54.0000     99.0000     24.0469      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.4663      0.7758
2014.0000      8.0000      1.0000      0.0000      0.0000      3.0000    -61.2914     -2.7289     55.0000     99.0000     29.8906      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      3.5960      1.4386
2014.0000      8.0000      1.0000      0.0000      0.0000      3.0000    -61.2714     -2.7289     56.0000     99.0000     31.8750      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      4.8765      1.9219
2014.0000      8.0000      1.0000      0.0000      0.0000      3.0000    -61.2514     -2.7289     57.0000     99.0000     27.2188      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      2.3861      0.5163
2014.0000      8.0000      1.0000      0.0000      0.0000      3.0000    -61.2314     -2.7289     58.0000     99.0000     27.5781      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      2.5215      0.6451
2014.0000      8.0000      1.0000      0.0000      0.0000      3.0000    -61.2114     -2.7289     59.0000     99.0000     30.7031      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      4.0737      0.9327
2014.0000      8.0000      1.0000      0.0000      0.0000      3.0000    -61.1914     -2.7289     60.0000     99.0000     45.5000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      2.0000     62.1332      6.4462
2014.0000      8.0000      1.0000      0.0000      0.0000      3.0000    -61.1714     -2.7289     61.0000     99.0000     48.5000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      2.0000     99.4044      8.8519
